objectId,pca_l2_l1,pca_l3_l1,bbox_H,bbox_W,bbox_D,aspect_H_W,aspect_D_W,compactness,surface_ratio,symmetry_score,h_dist_bottom,h_dist_mid,h_dist_top,curv_mean,curv_std,curv_skew,d2_bin_1,d2_bin_2,d2_bin_3,d2_bin_4,d2_bin_5
NMK.2015.0284,0.3397883494300536,0.23103875424271325,1.8440735160071762,1.0376503762024534,0.8123127437694689,1.7771609601251896,0.7828378224123136,0.4521162234598533,0.5841727484870769,0.10593759955072402,0.26708984375,0.48828125,0.24462890625,0.11412228579627293,0.06415193555567884,0.0191588438000253,0.444,1.145,0.6982499999999997,0.18975000000000006,0.023000000000000007
NMK.2015.0285,0.3491981942633766,0.23330376047925777,1.8321573590856468,1.018017216007299,0.8084546125226497,1.799729445187561,0.7941455268781293,0.48125836603102395,0.6047916734016946,0.10352782854235704,0.2470703125,0.48486328125,0.26806640625,0.11035402697809499,0.062205265483508146,0.0651077641481701,0.4475,1.137,0.7014999999999997,0.19775000000000004,0.016250000000000004
NMK.2015.0335,0.34687379017683173,0.2864287730730397,1.72679591816507,1.0543859301334955,0.8709167651988023,1.6377250787302924,0.8259935136795901,0.4373843299452949,0.5480076375995401,0.10640432264046952,0.1484375,0.54248046875,0.30908203125,0.11291860471667639,0.05796366459265362,0.339092908188588,0.602,1.222,0.5487499999999998,0.12100000000000002,0.006250000000000001
NMK.2016.0063.046.001,0.47218628027553555,0.29356454327019915,1.636768202831294,1.351813010325829,1.2039834041207578,1.210793933432294,0.8906427917776651,0.4098076583257088,0.5190485740189894,0.18435844304101004,0.30517578125,0.39306640625,0.3017578125,0.06769030758876396,0.06056710646514829,0.8646789227108115,0.5655,1.0015,0.8074999999999998,0.12200000000000003,0.0035000000000000005
NMK.2016.0063.046.002,0.788523098440358,0.5060128822919316,1.7856091968625738,1.3880484926216736,1.2312398718045685,1.2864160870013437,0.8870287971353734,0.3616262754042573,0.48593168276572773,0.2423860134315554,0.265625,0.51416015625,0.22021484375,0.13213421351539895,0.04591289131234851,0.38305857356313167,0.3815,0.82525,1.0269999999999997,0.25500000000000006,0.011250000000000003
NMK.2016.0063.046.003,0.9710074655257799,8.052636999791376e-05,1.9275140850137702,1.8993920205684423,0.00842812558435425,1.0148052899746425,0.004437273114666873,0.4900543046674574,0.5439711764902857,0.00717029171416942,0.25537109375,0.50634765625,0.23828125,0.005745076029216957,0.002099193691778154,0.654241948448691,0.48225,0.955,0.7907499999999997,0.25325000000000003,0.018750000000000003
NMK.2016.0133,0.6088579067189506,0.45313341485847136,1.8456860062615603,1.2571937204517871,1.2044110735710674,1.4680987568881074,0.9580147402609587,0.4245629237206122,0.5163307984821202,0.10093240743350523,0.27392578125,0.44775390625,0.2783203125,0.11166908768402943,0.059633285669014664,-0.010883510089646432,0.325,0.8895,0.9812499999999996,0.28825000000000006,0.016000000000000004
NMK.2016.0134,0.4813630650482156,0.23800815097188172,1.597944879124005,1.07402816669873,1.0055900085376748,1.4878039895654305,0.9362781195491942,0.4791020729731803,0.5598491840679187,0.02183932770515795,0.328125,0.46435546875,0.20751953125,0.08926617991305619,0.06342184944984973,0.32329098235976444,0.501,1.249,0.6422499999999998,0.10400000000000002,0.0037500000000000007
NMK.2016.0135.001,0.7210120013446238,0.2714238116400268,1.4728999983107944,1.0787876022460283,1.023534362886843,1.3653277345016714,0.9487812169648934,0.4519725798379723,0.5905672560791074,0.12869464687718185,0.50927734375,0.3515625,0.13916015625,0.11521106855100792,0.04602888247329511,0.5509672964923934,0.59675,1.12375,0.6627499999999998,0.11400000000000002,0.0027500000000000007
NMK.2016.0135.002,0.6227964346683402,0.12154777815807345,1.5442136725450337,1.0022740750190577,0.7981016620144794,1.5407084452495952,0.7962900424310202,0.6689692871944803,0.7157528942918572,0.0793510104485588,0.4423828125,0.29443359375,0.26318359375,0.06001286088858913,0.04919232938530923,1.322114370112752,0.42525,1.0275,0.8274999999999997,0.21175000000000005,0.008000000000000002
NMK.2016.0136,0.33620602115592346,0.2535778931286026,1.8256412145415384,1.1324805831225206,0.9173929326732808,1.6120714382902477,0.8100731582263887,0.3770022043959116,0.4805849449508617,0.12528853167912665,0.32177734375,0.451171875,0.22705078125,0.1181050822621137,0.04354838345121039,0.4691583747298547,0.5245,1.16425,0.6767499999999999,0.12650000000000003,0.008000000000000002
NMK.2016.0137.001,0.17872326245469236,0.0596276784996843,1.8241918638837062,0.9402157726842053,0.5851906823789188,1.9401822184854869,0.6223997479945715,0.40717798295161783,0.5289149622838486,0.017729582890646994,0.36328125,0.3408203125,0.2958984375,0.11737830065982166,0.07216108948224484,-0.11813457433384739,0.64025,0.8145,0.7039999999999997,0.28375000000000006,0.05750000000000001
NMK.2016.0137.002,0.13862824899269208,0.014181827937829506,1.8665791653746275,0.7359323095039636,0.2005436274168836,2.5363428197491777,0.2725024466579108,0.4798226056476655,0.551221406330204,0.011996233369492989,0.3388671875,0.4091796875,0.251953125,0.06760336040498809,0.06785240176024551,0.702626170806269,0.8025,0.822,0.5974999999999998,0.23375000000000004,0.04425000000000001
NMK.2016.0137.003,0.10503464889434004,0.07064705730569112,1.845481474532579,0.763553887296762,0.476792817075275,2.416959808961732,0.6244381707296511,0.6189427327270788,0.6899732525080682,0.01749584972421964,0.3564453125,0.32421875,0.3193359375,0.14935995247349748,0.05105295340635094,-0.059819290768882406,0.6,0.9015,0.5942499999999998,0.32500000000000007,0.07925000000000003
NMK.2016.0137.004,0.10632911880051707,0.013088061621450847,1.772215327274921,0.7173042429988792,0.18150371672973015,2.4706571498985825,0.2530355361281163,0.44668550537170393,0.5298864166839105,0.01084853517797443,0.3671875,0.390625,0.2421875,0.11946637654709838,0.06937039356561407,-0.1406213138577637,0.8445,0.92375,0.5007499999999998,0.20825000000000005,0.022750000000000006
NMK.2016.0137.005,0.0818208198879392,0.02820498813864669,1.7344823305099224,0.6409424077080527,0.2706081655075159,2.706139589940166,0.4222029000581856,0.4748861002124803,0.5843989985958085,0.013107087628916055,0.443359375,0.31103515625,0.24560546875,0.0821445796504548,0.07365420160956472,0.46737161429719615,0.814,0.9235,0.4892499999999998,0.25125000000000003,0.022000000000000006
NMK.2016.0137.006,0.17911976786166892,0.012734293767260232,1.8196717046666468,0.8472548180157237,0.17541899472612335,2.147724059220183,0.20704371807909835,0.47394825156583714,0.5365677913581616,0.010373824158320038,0.35693359375,0.3896484375,0.25341796875,0.1433049471605315,0.05719283364319544,-0.12954063248107858,0.782,0.8625,0.5874999999999998,0.23850000000000005,0.029500000000000005
NMK.2016.0141,0.14343350919023945,0.10349589520336452,1.7300856514984024,0.7296764904658545,0.6563509451668499,2.37102785011752,0.8995082810459315,0.396669248777052,0.5105114871807215,0.01332223387715845,0.31982421875,0.49072265625,0.189453125,0.10051855834566514,0.06597760211652715,0.04330977515613951,0.84075,0.9845,0.5089999999999998,0.15425000000000005,0.011500000000000003
NMK.2016.0142,0.11182073959580736,0.058507217103217164,1.6425935118314512,0.572120544965973,0.5514751759170069,2.871056904401572,0.9639126174662868,0.40624161804378456,0.5158404384173423,0.011367817242838413,0.376953125,0.44970703125,0.17333984375,0.10220064917961875,0.068094884881899,0.16074058733778884,0.9395,0.9835,0.41774999999999984,0.15600000000000006,0.0032500000000000007
NMK.2016.0144,0.5203237869421804,0.23374577595567875,1.4664706142178365,1.3487542057351634,1.0630586547633094,1.0872770744328732,0.7881776101719438,0.33188282089992516,0.4521911876459548,0.01700940355798755,0.130859375,0.365234375,0.50390625,0.06990664095506893,0.04862669609646156,1.1123374541615352,0.57475,1.26775,0.5719999999999998,0.08500000000000002,0.0005000000000000001
NMK.2017.0169,0.12356688545722742,0.03751818160597107,1.757726565881222,0.7174459816525294,0.4271651251901014,2.449974159529625,0.5953960865598624,0.3720629436156121,0.5506115474516811,0.07226860287454462,0.20703125,0.40966796875,0.38330078125,0.11569858834973212,0.06631266746424928,-0.08562446672683738,0.79175,1.02825,0.4872499999999998,0.17150000000000004,0.021250000000000005
NMK.2018.0056,0.19882215095860625,0.012451842894020041,1.6679590225133023,0.8501619772472457,0.2934959786882402,1.9619285562328408,0.3452231943086428,0.3259032637351453,0.5804152383951786,0.0362309205403992,0.39599609375,0.45166015625,0.15234375,0.07114555333066419,0.0475419093995484,1.134124164984189,0.86675,1.088,0.4222499999999998,0.11975000000000002,0.0032500000000000007
NMK.2018.0059,0.4099634538124351,0.19840336297337732,1.8713683083771144,1.0416492630268899,0.9434513851295999,1.7965418670746363,0.9057275926644153,0.48931359731642404,0.5734747019557264,0.08829045232064642,0.33154296875,0.42626953125,0.2421875,0.049610382768886,0.05336054014632306,1.231928646926634,0.3875,1.08,0.7869999999999997,0.21950000000000006,0.026000000000000006
NMK.2018.0060,0.37430706056682944,0.13745917994388138,1.83220701064821,1.0241655759217734,0.7950853169192591,1.788973643275931,0.7763242187469984,0.43487545943791484,0.5630127810879343,0.09624402054647639,0.33642578125,0.4248046875,0.23876953125,0.09563177914811491,0.06290432445464914,0.25566749959878593,0.464,1.12675,0.6944999999999997,0.19300000000000003,0.021750000000000005
NMK.2018.0061,0.3844641739589216,0.21314194087767988,1.8129224152353163,0.923000589248818,0.9172717535876829,1.9641595814702308,0.9937921714026534,0.5005311390240264,0.584822244325468,0.11329736548600128,0.33984375,0.42138671875,0.23876953125,0.0557314274069867,0.06169492145620869,1.0943984324633877,0.46325,1.1185,0.7297499999999997,0.17900000000000005,0.009500000000000001
NMK.2018.0110,0.4054051980595959,0.3436446989116301,1.7116743546306297,1.1700176119004106,0.9283103766798875,1.4629462618978608,0.7934150510410027,0.44266799462580475,0.5425200659166635,0.034162449315455846,0.1376953125,0.6005859375,0.26171875,0.06743511166038375,0.06307396866887423,0.7047915016845634,0.5085,1.11325,0.7302499999999997,0.13625,0.011750000000000003
NMK.2018.0221,0.5618704435036563,0.4484866425158076,1.9039041670333376,1.209537040525476,1.1527381074424958,1.5740754761265705,0.9530399779255362,0.33508873667428435,0.45839523679172645,0.14154202094783225,0.2001953125,0.59912109375,0.20068359375,0.08963088626059024,0.06546454543152048,0.39168628885071816,0.44375,1.191,0.7429999999999998,0.11550000000000002,0.006750000000000002
NMK.2018.0382,0.49195016621114895,0.4641413467838644,1.8887375631499799,1.412884951529322,1.2847139316907599,1.33679407110361,0.9092835343858948,0.25219262020148286,0.4057764921653776,0.16214170488932905,0.1640625,0.6748046875,0.1611328125,0.07390338739461798,0.06791682856095385,0.5615327988840476,0.4825,1.04925,0.8054999999999998,0.1355,0.027250000000000007
NMK.2018.0383,0.4939115671313804,0.336168104631006,1.8237106687054858,1.263062301946142,1.085495847376345,1.4438790723279604,0.8594152373074263,0.43356594612592375,0.5545443428493698,0.11556655087239268,0.287109375,0.48095703125,0.23193359375,0.10971440981032356,0.04613525428700516,0.6048476634566061,0.354,0.749,0.9679999999999996,0.3585000000000001,0.07050000000000001
NMK.2018.0423,0.5868922279664162,0.3212589034960398,1.5805847055655542,1.0942173886379467,1.0148492034589207,1.4444874277181754,0.9274649503214596,0.39029668972087134,0.5200306279692765,0.13889449648929011,0.09326171875,0.57470703125,0.33203125,0.08563907889856201,0.04532456238714414,0.7826759625187656,0.69475,1.253,0.4889999999999998,0.06200000000000001,0.0012500000000000005
NMK.2018.0430,0.7985001426780932,0.4845363498784716,1.466630122592743,1.0824790303727294,0.9842926726415484,1.3548796111164652,0.9092940701202846,0.5188616702560974,0.6045425466041677,0.10324766250499204,0.16650390625,0.56103515625,0.2724609375,0.12214910969956988,0.04936319369553545,0.3997056907135762,0.54375,1.23175,0.6272499999999999,0.09675000000000002,0.0005000000000000001
NMK.2018.0468,0.48107766613142433,0.2547258486406678,1.6045088374313499,1.2662640664544278,1.2623037249575333,1.2671192469393575,0.9968716332766043,0.368834472308765,0.49661994293091083,0.16821780100492018,0.38720703125,0.376953125,0.23583984375,0.10140957842383447,0.056358944921845656,0.4266916701988595,0.4795,1.08875,0.7659999999999997,0.16250000000000003,0.0032500000000000007
NMK.2018.0486,0.6881869133524289,0.3693900123749875,1.781372362396862,1.142582338607947,0.8629409671618808,1.5590743381285221,0.7552542891210324,0.49788249592114003,0.5916627831007141,0.09619350293295025,0.283203125,0.55517578125,0.16162109375,0.06382659847166053,0.03779478927730768,2.04226050979173,0.43825,1.08425,0.8454999999999996,0.12500000000000003,0.007000000000000001
NMK.2021.0137,0.3589011716511386,0.16859392852098326,1.756199076532951,1.0344728435324062,1.0020043125704334,1.6976737377293927,0.9686125162419773,0.7544936029713012,0.7589352269515799,0.09728945713231246,0.35009765625,0.33154296875,0.318359375,0.0330326980173537,0.04445356278138313,1.5320716342250427,0.289,0.894,0.8187499999999998,0.3730000000000001,0.12525000000000003
NMK.2021.0149,0.8940925794275124,0.4106044896792607,1.7310976477181144,1.2270679564087457,1.1659507041484973,1.4107582452289447,0.9501916726512888,0.4336959581966685,0.5317677013657746,0.10627481320698777,0.2060546875,0.56787109375,0.22607421875,0.0651509447020189,0.06521324762221445,0.6797815229285173,0.394,1.12725,0.8662499999999996,0.10800000000000003,0.0045000000000000005
NMK.2021.0204,0.21217502686995407,0.13644145061472485,1.7670707774786085,1.2257839187396447,1.1128282993253142,1.4415830627900983,0.9078495601573622,0.3951263879820859,0.5085586150137044,0.10128798175915937,0.35498046875,0.24755859375,0.3974609375,0.057609074139528725,0.05396081524074188,1.1257680217199693,0.45675,0.915,0.6909999999999997,0.3957500000000001,0.04150000000000001
NMK.2023.0091,0.799970732186824,0.25146515163743965,1.5799566501804445,1.173119045825667,1.13317486023777,1.3467987831274653,0.9659496180889291,0.5869423191887976,0.6769599151674744,0.15109372811561395,0.337890625,0.359375,0.302734375,0.09079173780335742,0.06265779715127022,0.43441540023676967,0.41625,0.92625,0.9304999999999997,0.22125000000000006,0.005750000000000002
NMK.DEP.2010.0009,0.9735689897849129,0.673610788587204,1.210605163891991,1.1589612782198753,1.108469601062302,1.0445595914920005,0.9564328554030869,0.7246247056150891,0.7586689333087308,0.05713108264948503,0.2548828125,0.21826171875,0.52685546875,0.03923138687146324,0.049332392949572035,1.4780034630367176,0.26075,0.84475,1.1039999999999996,0.29050000000000004,0.0
NMK.DEP.2019.0014,0.7960158774325767,0.46582527072237956,1.546370942981804,1.0710643871087422,0.9007130099048558,1.4437689440754988,0.8409505346225973,0.6474029014101212,0.6866464598514443,0.0905688099428715,0.14453125,0.4873046875,0.3681640625,0.05379320480883509,0.04291786823820407,1.178210507543183,0.3985,1.1395,0.8422499999999996,0.11450000000000002,0.005250000000000001
NMK.INVENTAR.2017.0213,0.5628023135952385,0.49483043667378307,1.7552278239447512,1.230654206740128,0.8765674570807755,1.426254741646248,0.7122770474458947,0.4998267012531604,0.6100342546209702,0.1346329156553081,0.15380859375,0.59912109375,0.2470703125,0.09914026732605019,0.06523730203321694,0.19509844709857885,0.35425,1.0235,0.9439999999999996,0.16875000000000004,0.009500000000000001
